millis,type,message
1066045550,INFO,Completed analysis m: 5081 t: 0 e: 30
1066045573,INFO,Enabling MessageSender transmissions
1066095165,INFO,Starting analysis m: 5081 t: 0 e: 31
1066095439,WARN,Disabling MessageSender transmissions
1066096572,INFO,Completed analysis m: 5081 t: 0 e: 31
1066096594,INFO,Enabling MessageSender transmissions
1066146226,INFO,Starting analysis m: 5081 t: 0 e: 32
1066146508,WARN,Disabling MessageSender transmissions
1066147627,INFO,Completed analysis m: 5081 t: 0 e: 32
1066147649,INFO,Processing stats m: 5081 t: 0 e: 33
1066154174,INFO,Enabling MessageSender transmissions
1066205624,INFO,Starting collection m: 5081 t: 1 at 1610792515.20
1066279593,INFO,powerData | solV: 0.00
1066279616,INFO,powerData | solI: 0.00
1066279639,INFO,powerData | battV: 4.08
1066279657,INFO,powerData | battI: -0.05
1066279677,INFO,powerData | busV: 4.08
1066279698,INFO,powerData | busI: 0.04
1066279716,INFO,powerData | BQ status reg: 0
1066279737,INFO,powerData | Fault reg: 0
1066279755,INFO,powerData | Charge status: 0
1066279776,INFO,powerData | DPM status: 0
1066307403,INFO,Starting analysis m: 5081 t: 1 e: 0
1066307678,WARN,Disabling MessageSender transmissions
1066308626,INFO,Completed analysis m: 5081 t: 1 e: 0
1066308653,INFO,Enabling MessageSender transmissions
1066358474,INFO,Starting analysis m: 5081 t: 1 e: 1
1066358747,WARN,Disabling MessageSender transmissions
1066359871,INFO,Completed analysis m: 5081 t: 1 e: 1
1066359894,INFO,Enabling MessageSender transmissions
1066409547,INFO,Starting analysis m: 5081 t: 1 e: 2
1066409824,WARN,Disabling MessageSender transmissions
1066410952,INFO,Completed analysis m: 5081 t: 1 e: 2
1066410975,INFO,Enabling MessageSender transmissions
1066460602,INFO,Starting analysis m: 5081 t: 1 e: 3
1066460880,WARN,Disabling MessageSender transmissions
1066462003,INFO,Completed analysis m: 5081 t: 1 e: 3
1066462025,INFO,Enabling MessageSender transmissions
1066511667,INFO,Starting analysis m: 5081 t: 1 e: 4
1066511949,WARN,Disabling MessageSender transmissions
1066513072,INFO,Completed analysis m: 5081 t: 1 e: 4
1066513094,INFO,Enabling MessageSender transmissions
1066562736,INFO,Starting analysis m: 5081 t: 1 e: 5
1066563061,WARN,Disabling MessageSender transmissions
1066564184,INFO,Completed analysis m: 5081 t: 1 e: 5
1066564206,INFO,Enabling MessageSender transmissions
1066579595,INFO,powerData | solV: 0.00
1066579617,INFO,powerData | solI: 0.00
1066579636,INFO,powerData | battV: 4.08
1066579656,INFO,powerData | battI: -0.06
1066579675,INFO,powerData | busV: 4.07
1066579695,INFO,powerData | busI: 0.06
1066579716,INFO,powerData | BQ status reg: 0
1066579734,INFO,powerData | Fault reg: 0
1066579755,INFO,powerData | Charge status: 0
1066579773,INFO,powerData | DPM status: 0
1066613800,INFO,Starting analysis m: 5081 t: 1 e: 6
1066614075,WARN,Disabling MessageSender transmissions
1066615197,INFO,Completed analysis m: 5081 t: 1 e: 6
1066615222,INFO,Enabling MessageSender transmissions
1066664863,INFO,Starting analysis m: 5081 t: 1 e: 7
1066665146,WARN,Disabling MessageSender transmissions
1066666278,INFO,Completed analysis m: 5081 t: 1 e: 7
1066666301,INFO,Enabling MessageSender transmissions
1066715924,INFO,Starting analysis m: 5081 t: 1 e: 8
1066716198,WARN,Disabling MessageSender transmissions
1066717331,INFO,Completed analysis m: 5081 t: 1 e: 8
1066717356,INFO,Enabling MessageSender transmissions
1066766999,INFO,Starting analysis m: 5081 t: 1 e: 9
1066767273,WARN,Disabling MessageSender transmissions
1066768398,INFO,Completed analysis m: 5081 t: 1 e: 9
1066768420,INFO,Enabling MessageSender transmissions
1066818056,INFO,Starting analysis m: 5081 t: 1 e: 10
1066818340,WARN,Disabling MessageSender transmissions
1066819471,INFO,Completed analysis m: 5081 t: 1 e: 10
1066819497,INFO,Enabling MessageSender transmissions
1066869127,INFO,Starting analysis m: 5081 t: 1 e: 11
1066869403,WARN,Disabling MessageSender transmissions
1066870525,INFO,Completed analysis m: 5081 t: 1 e: 11
1066870550,INFO,Enabling MessageSender transmissions
1066879596,INFO,powerData | solV: 0.00
1066879619,INFO,powerData | solI: 0.00
1066879637,INFO,powerData | battV: 4.08
1066879657,INFO,powerData | battI: -0.05
1066879676,INFO,powerData | busV: 4.08
1066879696,INFO,powerData | busI: 0.04
1066879719,INFO,powerData | BQ status reg: 0
1066879739,INFO,powerData | Fault reg: 0
1066879758,INFO,powerData | Charge status: 0
1066879778,INFO,powerData | DPM status: 0
1066920198,INFO,Starting analysis m: 5081 t: 1 e: 12
1066920472,WARN,Disabling MessageSender transmissions
1066921609,INFO,Completed analysis m: 5081 t: 1 e: 12
1066921633,INFO,Enabling MessageSender transmissions
1066971262,INFO,Starting analysis m: 5081 t: 1 e: 13
1066971545,WARN,Disabling MessageSender transmissions
1066972663,INFO,Completed analysis m: 5081 t: 1 e: 13
1066972686,INFO,Enabling MessageSender transmissions
1067022325,INFO,Starting analysis m: 5081 t: 1 e: 14
1067022600,WARN,Disabling MessageSender transmissions
1067023722,INFO,Completed analysis m: 5081 t: 1 e: 14
1067023745,INFO,Enabling MessageSender transmissions
1067073386,INFO,Starting analysis m: 5081 t: 1 e: 15
1067073660,WARN,Disabling MessageSender transmissions
1067074785,INFO,Completed analysis m: 5081 t: 1 e: 15
1067074813,INFO,Enabling MessageSender transmissions
1067124459,INFO,Starting analysis m: 5081 t: 1 e: 16
1067124742,WARN,Disabling MessageSender transmissions
1067125860,INFO,Completed analysis m: 5081 t: 1 e: 16
1067125882,INFO,Enabling MessageSender transmissions
1067175520,INFO,Starting analysis m: 5081 t: 1 e: 17
1067175794,WARN,Disabling MessageSender transmissions
1067176925,INFO,Completed analysis m: 5081 t: 1 e: 17
1067176947,INFO,Enabling MessageSender transmissions
1067179603,INFO,powerData | solV: 0.00
1067179630,INFO,powerData | solI: 0.00
1067179649,INFO,powerData | battV: 4.08
1067179669,INFO,powerData | battI: -0.05
1067179687,INFO,powerData | busV: 4.08
1067179708,INFO,powerData | busI: 0.04
1067179728,INFO,powerData | BQ status reg: 0
1067179747,INFO,powerData | Fault reg: 0
1067179767,INFO,powerData | Charge status: 0
1067179786,INFO,powerData | DPM status: 0
1067226580,INFO,Starting analysis m: 5081 t: 1 e: 18
1067226855,WARN,Disabling MessageSender transmissions
1067227981,INFO,Completed analysis m: 5081 t: 1 e: 18
1067228008,INFO,Enabling MessageSender transmissions
1067277664,INFO,Starting analysis m: 5081 t: 1 e: 19
1067277936,WARN,Disabling MessageSender transmissions
1067279056,INFO,Completed analysis m: 5081 t: 1 e: 19
1067279081,INFO,Enabling MessageSender transmissions
1067328710,INFO,Starting analysis m: 5081 t: 1 e: 20
1067328985,WARN,Disabling MessageSender transmissions
1067330123,INFO,Completed analysis m: 5081 t: 1 e: 20
1067330148,INFO,Enabling MessageSender transmissions
1067379785,INFO,Starting analysis m: 5081 t: 1 e: 21
1067380080,WARN,Disabling MessageSender transmissions
1067381180,INFO,Completed analysis m: 5081 t: 1 e: 21
1067381202,INFO,Enabling MessageSender transmissions
1067430840,INFO,Starting analysis m: 5081 t: 1 e: 22
1067431114,WARN,Disabling MessageSender transmissions
1067432255,INFO,Completed analysis m: 5081 t: 1 e: 22
1067432278,INFO,Enabling MessageSender transmissions
1067479605,INFO,powerData | solV: 0.00
1067479627,INFO,powerData | solI: 0.00
1067479650,INFO,powerData | battV: 4.08
1067479670,INFO,powerData | battI: -0.06
1067479689,INFO,powerData | busV: 4.07
1067479709,INFO,powerData | busI: 0.05
1067479728,INFO,powerData | BQ status reg: 0
1067479748,INFO,powerData | Fault reg: 0
1067479767,INFO,powerData | Charge status: 0
1067479787,INFO,powerData | DPM status: 0
1067481905,INFO,Starting analysis m: 5081 t: 1 e: 23
1067482179,WARN,Disabling MessageSender transmissions
1067483303,INFO,Completed analysis m: 5081 t: 1 e: 23
1067483330,INFO,Enabling MessageSender transmissions
1067532986,INFO,Starting analysis m: 5081 t: 1 e: 24
1067533262,WARN,Disabling MessageSender transmissions
1067534372,INFO,Completed analysis m: 5081 t: 1 e: 24
1067534395,INFO,Enabling MessageSender transmissions
1067584043,INFO,Starting analysis m: 5081 t: 1 e: 25
1067584317,WARN,Disabling MessageSender transmissions
1067585447,INFO,Completed analysis m: 5081 t: 1 e: 25
1067585470,INFO,Enabling MessageSender transmissions
1067635105,INFO,Starting analysis m: 5081 t: 1 e: 26
1067635388,WARN,Disabling MessageSender transmissions
1067636504,INFO,Completed analysis m: 5081 t: 1 e: 26
1067636527,INFO,Enabling MessageSender transmissions
1067686166,INFO,Starting analysis m: 5081 t: 1 e: 27
1067686438,WARN,Disabling MessageSender transmissions
1067687567,INFO,Completed analysis m: 5081 t: 1 e: 27
1067687589,INFO,Enabling MessageSender transmissions
1067737229,INFO,Starting analysis m: 5081 t: 1 e: 28
1067737503,WARN,Disabling MessageSender transmissions
1067738632,INFO,Completed analysis m: 5081 t: 1 e: 28
1067738654,INFO,Enabling MessageSender transmissions
1067779610,INFO,powerData | solV: 0.00
1067779631,INFO,powerData | solI: 0.00
1067779651,INFO,powerData | battV: 4.08
1067779670,INFO,powerData | battI: -0.04
1067779690,INFO,powerData | busV: 4.08
1067779708,INFO,powerData | busI: 0.04
1067779729,INFO,powerData | BQ status reg: 0
1067779747,INFO,powerData | Fault reg: 0
1067779768,INFO,powerData | Charge status: 0
1067779790,INFO,powerData | DPM status: 0
1067788300,INFO,Starting analysis m: 5081 t: 1 e: 29
1067788574,WARN,Disabling MessageSender transmissions
1067789692,INFO,Completed analysis m: 5081 t: 1 e: 29
1067789715,INFO,Enabling MessageSender transmissions
1067839367,INFO,Starting analysis m: 5081 t: 1 e: 30
1067839696,WARN,Disabling MessageSender transmissions
1067840837,INFO,Completed analysis m: 5081 t: 1 e: 30
1067840862,INFO,Enabling MessageSender transmissions
1067890460,INFO,Starting analysis m: 5081 t: 1 e: 31
1067890749,WARN,Disabling MessageSender transmissions
1067891863,INFO,Completed analysis m: 5081 t: 1 e: 31
1067891886,INFO,Enabling MessageSender transmissions
1067941490,INFO,Starting analysis m: 5081 t: 1 e: 32
1067941765,WARN,Disabling MessageSender transmissions
1067942899,INFO,Completed analysis m: 5081 t: 1 e: 32
1067942922,INFO,Processing stats m: 5081 t: 1 e: 33
1067948249,INFO,Finished collection for m: 5081 in 1747
1067948273,INFO,Submitting 48 byte / 378 bit message: 
1067948308,DEBUG,Message submitted to Q at index 0 count_id: 4
1067948331,DEBUG,1 messages in Q
1067948371,INFO,Enabling MessageSender transmissions
1067948398,DEBUG,Sending Q index: 0 id: 4
1067956852,INFO,Send complete: Q index: 0 count_id 4
1068000890,INFO,Starting collection m: 5082 t: 0 at 1610794315.20
1068079618,INFO,powerData | solV: 0.00
1068079640,INFO,powerData | solI: 0.00
1068079659,INFO,powerData | battV: 4.08
1068079679,INFO,powerData | battI: -0.06
1068079697,INFO,powerData | busV: 4.07
1068079722,INFO,powerData | busI: 0.06
1068079740,INFO,powerData | BQ status reg: 0
1068079761,INFO,powerData | Fault reg: 0
1068079781,INFO,powerData | Charge status: 0
1068079800,INFO,powerData | DPM status: 0
1068102662,INFO,Starting analysis m: 5082 t: 0 e: 0
1068102936,WARN,Disabling MessageSender transmissions
1068103884,INFO,Completed analysis m: 5082 t: 0 e: 0
1068103907,INFO,Enabling MessageSender transmissions
1068153735,INFO,Starting analysis m: 5082 t: 0 e: 1
1068154017,WARN,Disabling MessageSender transmissions
1068155136,INFO,Completed analysis m: 5082 t: 0 e: 1
1068155160,INFO,Enabling MessageSender transmissions
1068204793,INFO,Starting analysis m: 5082 t: 0 e: 2
1068205070,WARN,Disabling MessageSender transmissions
1068206192,INFO,Completed analysis m: 5082 t: 0 e: 2
1068206217,INFO,Enabling MessageSender transmissions
1068255864,INFO,Starting analysis m: 5082 t: 0 e: 3
1068256139,WARN,Disabling MessageSender transmissions
1068257261,INFO,Completed analysis m: 5082 t: 0 e: 3
1068257288,INFO,Enabling MessageSender transmissions
1068298219,INFO,Max CNO changed from 47 to 50
1068306923,INFO,Starting analysis m: 5082 t: 0 e: 4
1068307206,WARN,Disabling MessageSender transmissions
1068308328,INFO,Completed analysis m: 5082 t: 0 e: 4
1068308350,INFO,Enabling MessageSender transmissions
1068357994,INFO,Starting analysis m: 5082 t: 0 e: 5
1068358320,WARN,Disabling MessageSender transmissions
1068359438,INFO,Completed analysis m: 5082 t: 0 e: 5
1068359460,INFO,Enabling MessageSender transmissions
1068379621,INFO,powerData | solV: 0.00
1068379643,INFO,powerData | solI: 0.00
1068379662,INFO,powerData | battV: 4.08
1068379682,INFO,powerData | battI: -0.06
1068379701,INFO,powerData | busV: 4.07
1068379721,INFO,powerData | busI: 0.05
1068379740,INFO,powerData | BQ status reg: 0
1068379760,INFO,powerData | Fault reg: 0
1068379779,INFO,powerData | Charge status: 0
1068379799,INFO,powerData | DPM status: 0
1068409059,INFO,Starting analysis m: 5082 t: 0 e: 6
1068409337,WARN,Disabling MessageSender transmissions
1068410460,INFO,Completed analysis m: 5082 t: 0 e: 6
1068410482,INFO,Enabling MessageSender transmissions
1068460134,INFO,Starting analysis m: 5082 t: 0 e: 7
1068460419,WARN,Disabling MessageSender transmissions
1068461547,INFO,Completed analysis m: 5082 t: 0 e: 7
1068461570,INFO,Enabling MessageSender transmissions
1068477757,INFO,Max CNO changed from 50 to 47
1068497696,INFO,Max CNO changed from 47 to 50
1068511193,INFO,Starting analysis m: 5082 t: 0 e: 8
1068511471,WARN,Disabling MessageSender transmissions
1068512608,INFO,Completed analysis m: 5082 t: 0 e: 8
1068512632,INFO,Enabling MessageSender transmissions
1068537591,INFO,Max CNO changed from 50 to 47
1068562259,INFO,Starting analysis m: 5082 t: 0 e: 9
1068562534,WARN,Disabling MessageSender transmissions
1068563658,INFO,Completed analysis m: 5082 t: 0 e: 9
1068563681,INFO,Enabling MessageSender transmissions
1068577486,INFO,Max CNO changed from 47 to 50
1068597430,INFO,Max CNO changed from 50 to 47
1068613318,INFO,Starting analysis m: 5082 t: 0 e: 10
1068613603,WARN,Disabling MessageSender transmissions
1068614721,INFO,Completed analysis m: 5082 t: 0 e: 10
1068614748,INFO,Enabling MessageSender transmissions
1068637333,INFO,Max CNO changed from 47 to 50
1068664393,INFO,Starting analysis m: 5082 t: 0 e: 11
1068664668,WARN,Disabling MessageSender transmissions
1068665792,INFO,Completed analysis m: 5082 t: 0 e: 11
1068665817,INFO,Enabling MessageSender transmissions
1068679622,INFO,powerData | solV: 0.00
1068679647,INFO,powerData | solI: 0.00
1068679667,INFO,powerData | battV: 4.08
1068679686,INFO,powerData | battI: -0.06
1068679706,INFO,powerData | busV: 4.07
1068679727,INFO,powerData | busI: 0.06
1068679745,INFO,powerData | BQ status reg: 0
1068679766,INFO,powerData | Fault reg: 0
1068679784,INFO,powerData | Charge status: 0
1068679804,INFO,powerData | DPM status: 0
1068715454,INFO,Starting analysis m: 5082 t: 0 e: 12
1068715728,WARN,Disabling MessageSender transmissions
1068716859,INFO,Completed analysis m: 5082 t: 0 e: 12
1068716881,INFO,Enabling MessageSender transmissions
1068717115,INFO,Max CNO changed from 50 to 47
1068766521,INFO,Starting analysis m: 5082 t: 0 e: 13
1068766803,WARN,Disabling MessageSender transmissions
1068767924,INFO,Completed analysis m: 5082 t: 0 e: 13
1068767948,INFO,Enabling MessageSender transmissions
1068796911,INFO,Max CNO changed from 47 to 50
1068817588,INFO,Starting analysis m: 5082 t: 0 e: 14
1068817862,WARN,Disabling MessageSender transmissions
1068818997,INFO,Completed analysis m: 5082 t: 0 e: 14
1068819021,INFO,Enabling MessageSender transmissions
1068836798,INFO,Max CNO changed from 50 to 47
1068868646,INFO,Starting analysis m: 5082 t: 0 e: 15
1068868921,WARN,Disabling MessageSender transmissions
1068870051,INFO,Completed analysis m: 5082 t: 0 e: 15
1068870074,INFO,Enabling MessageSender transmissions
1068876691,INFO,Max CNO changed from 47 to 50
1068919711,INFO,Starting analysis m: 5082 t: 0 e: 16
1068919996,WARN,Disabling MessageSender transmissions
1068921124,INFO,Completed analysis m: 5082 t: 0 e: 16
1068921149,INFO,Enabling MessageSender transmissions
1068970776,INFO,Starting analysis m: 5082 t: 0 e: 17
1068971053,WARN,Disabling MessageSender transmissions
1068972218,INFO,Completed analysis m: 5082 t: 0 e: 17
1068972242,INFO,Enabling MessageSender transmissions
1068979623,INFO,powerData | solV: 0.00
1068979646,INFO,powerData | solI: 0.00
1068979666,INFO,powerData | battV: 4.08
1068979687,INFO,powerData | battI: -0.05
1068979714,INFO,powerData | busV: 4.07
1068979734,INFO,powerData | busI: 0.04
1068979755,INFO,powerData | BQ status reg: 0
1068979775,INFO,powerData | Fault reg: 0
1068979795,INFO,powerData | Charge status: 0
1068979816,INFO,powerData | DPM status: 0
1069016326,INFO,Max CNO changed from 50 to 47
1069021847,INFO,Starting analysis m: 5082 t: 0 e: 18
1069022121,WARN,Disabling MessageSender transmissions
1069023264,INFO,Completed analysis m: 5082 t: 0 e: 18
1069023289,INFO,Enabling MessageSender transmissions
1069036275,INFO,Max CNO changed from 47 to 50
1069072908,INFO,Starting analysis m: 5082 t: 0 e: 19
1069073190,WARN,Disabling MessageSender transmissions
1069074319,INFO,Completed analysis m: 5082 t: 0 e: 19
1069074343,INFO,Enabling MessageSender transmissions
1069096126,INFO,Max CNO changed from 50 to 47
1069123987,INFO,Starting analysis m: 5082 t: 0 e: 20
1069124261,WARN,Disabling MessageSender transmissions
1069125394,INFO,Completed analysis m: 5082 t: 0 e: 20
1069125423,INFO,Enabling MessageSender transmissions
1069175044,INFO,Starting analysis m: 5082 t: 0 e: 21
1069175318,WARN,Disabling MessageSender transmissions
1069176426,INFO,Completed analysis m: 5082 t: 0 e: 21
1069176451,INFO,Enabling MessageSender transmissions
1069226106,INFO,Starting analysis m: 5082 t: 0 e: 22
1069226389,WARN,Disabling MessageSender transmissions
1069227509,INFO,Completed analysis m: 5082 t: 0 e: 22
1069227534,INFO,Enabling MessageSender transmissions
1069275643,INFO,Max CNO changed from 47 to 50
1069277175,INFO,Starting analysis m: 5082 t: 0 e: 23
1069277450,WARN,Disabling MessageSender transmissions
1069278580,INFO,Completed analysis m: 5082 t: 0 e: 23
1069278603,INFO,Enabling MessageSender transmissions
1069279625,INFO,powerData | solV: 0.00
1069279647,INFO,powerData | solI: 0.00
1069279668,INFO,powerData | battV: 4.08
1069279688,INFO,powerData | battI: -0.05
1069279709,INFO,powerData | busV: 4.07
1069279729,INFO,powerData | busI: 0.05
1069279750,INFO,powerData | BQ status reg: 0
1069279774,INFO,powerData | Fault reg: 0
1069279795,INFO,powerData | Charge status: 0
1069279817,INFO,powerData | DPM status: 0
1069328234,INFO,Starting analysis m: 5082 t: 0 e: 24
1069328510,WARN,Disabling MessageSender transmissions
1069329639,INFO,Completed analysis m: 5082 t: 0 e: 24
1069329664,INFO,Enabling MessageSender transmissions
1069335482,INFO,Max CNO changed from 50 to 47
1069379303,INFO,Starting analysis m: 5082 t: 0 e: 25
1069379588,WARN,Disabling MessageSender transmissions
1069380716,INFO,Completed analysis m: 5082 t: 0 e: 25
1069380741,INFO,Enabling MessageSender transmissions
1069430360,INFO,Starting analysis m: 5082 t: 0 e: 26
1069430634,WARN,Disabling MessageSender transmissions
1069431764,INFO,Completed analysis m: 5082 t: 0 e: 26
1069431789,INFO,Enabling MessageSender transmissions
1069475121,INFO,Max CNO changed from 47 to 50
1069481431,INFO,Starting analysis m: 5082 t: 0 e: 27
1069481705,WARN,Disabling MessageSender transmissions
1069482846,INFO,Completed analysis m: 5082 t: 0 e: 27
1069482885,INFO,Enabling MessageSender transmissions
1069495058,INFO,Max CNO changed from 50 to 47
1069532499,INFO,Starting analysis m: 5082 t: 0 e: 28
1069532784,WARN,Disabling MessageSender transmissions
1069533919,INFO,Completed analysis m: 5082 t: 0 e: 28
1069533943,INFO,Enabling MessageSender transmissions
1069534959,INFO,Max CNO changed from 47 to 50
1069579632,INFO,powerData | solV: 0.00
1069579655,INFO,powerData | solI: 0.00
1069579675,INFO,powerData | battV: 4.08
1069579700,INFO,powerData | battI: -0.06
1069579722,INFO,powerData | busV: 4.07
1069579743,INFO,powerData | busI: 0.05
1069579763,INFO,powerData | BQ status reg: 0
1069579784,INFO,powerData | Fault reg: 0
1069579804,INFO,powerData | Charge status: 0
1069579825,INFO,powerData | DPM status: 0
1069583564,INFO,Starting analysis m: 5082 t: 0 e: 29
1069583841,WARN,Disabling MessageSender transmissions
1069584973,INFO,Completed analysis m: 5082 t: 0 e: 29
1069584998,INFO,Enabling MessageSender transmissions
1069614743,INFO,Max CNO changed from 50 to 47
1069634627,INFO,Starting analysis m: 5082 t: 0 e: 30
1069634955,WARN,Disabling MessageSender transmissions
1069636079,INFO,Completed analysis m: 5082 t: 0 e: 30
1069636102,INFO,Enabling MessageSender transmissions
1069685686,INFO,Starting analysis m: 5082 t: 0 e: 31
1069685970,WARN,Disabling MessageSender transmissions
1069687099,INFO,Completed analysis m: 5082 t: 0 e: 31
1069687123,INFO,Enabling MessageSender transmissions
1069736757,INFO,Starting analysis m: 5082 t: 0 e: 32
1069737035,WARN,Disabling MessageSender transmissions
1069738188,INFO,Completed analysis m: 5082 t: 0 e: 32
1069738211,INFO,Processing stats m: 5082 t: 0 e: 33
1069743867,INFO,Enabling MessageSender transmissions
1069754386,INFO,Max CNO changed from 47 to 50
1069796149,INFO,Starting collection m: 5082 t: 1 at 1610796115.20
1069834170,INFO,Max CNO changed from 50 to 47
1069874061,INFO,Max CNO changed from 47 to 50
1069879635,INFO,powerData | solV: 0.00
1069879662,INFO,powerData | solI: 0.00
1069879683,INFO,powerData | battV: 4.08
1069879703,INFO,powerData | battI: -0.06
1069879724,INFO,powerData | busV: 4.07
1069879744,INFO,powerData | busI: 0.05
1069879767,INFO,powerData | BQ status reg: 0
1069879787,INFO,powerData | Fault reg: 0
1069879808,INFO,powerData | Charge status: 0
1069879828,INFO,powerData | DPM status: 0
1069897936,INFO,Starting analysis m: 5082 t: 1 e: 0
1069898211,WARN,Disabling MessageSender transmissions
1069899159,INFO,Completed analysis m: 5082 t: 1 e: 0
1069899188,INFO,Enabling MessageSender transmissions
1069948993,INFO,Starting analysis m: 5082 t: 1 e: 1
1069949276,WARN,Disabling MessageSender transmissions
1069950396,INFO,Completed analysis m: 5082 t: 1 e: 1
1069950418,INFO,Enabling MessageSender transmissions
1070000056,INFO,Starting analysis m: 5082 t: 1 e: 2
1070000330,WARN,Disabling MessageSender transmissions
1070001459,INFO,Completed analysis m: 5082 t: 1 e: 2
1070001481,INFO,Enabling MessageSender transmissions
1070051123,INFO,Starting analysis m: 5082 t: 1 e: 3
1070051397,WARN,Disabling MessageSender transmissions
1070052530,INFO,Completed analysis m: 5082 t: 1 e: 3
1070052554,INFO,Enabling MessageSender transmissions
1070102198,INFO,Starting analysis m: 5082 t: 1 e: 4
1070102472,WARN,Disabling MessageSender transmissions
1070103625,INFO,Completed analysis m: 5082 t: 1 e: 4
1070103648,INFO,Enabling MessageSender transmissions
1070133374,INFO,Max CNO changed from 50 to 47
1070153254,INFO,Starting analysis m: 5082 t: 1 e: 5
1070153586,WARN,Disabling MessageSender transmissions
1070154702,INFO,Completed analysis m: 5082 t: 1 e: 5
1070154725,INFO,Enabling MessageSender transmissions
1070173296,INFO,Max CNO changed from 47 to 50
1070179639,INFO,powerData | solV: 0.00
1070179661,INFO,powerData | solI: 0.00
1070179680,INFO,powerData | battV: 4.08
1070179700,INFO,powerData | battI: -0.05
1070179719,INFO,powerData | busV: 4.07
1070179739,INFO,powerData | busI: 0.04
1070179758,INFO,powerData | BQ status reg: 0
1070179782,INFO,powerData | Fault reg: 0
1070179801,INFO,powerData | Charge status: 0
1070179821,INFO,powerData | DPM status: 0
1070204327,INFO,Starting analysis m: 5082 t: 1 e: 6
1070204610,WARN,Disabling MessageSender transmissions
1070205726,INFO,Completed analysis m: 5082 t: 1 e: 6
1070205749,INFO,Enabling MessageSender transmissions
1070255388,INFO,Starting analysis m: 5082 t: 1 e: 7
1070255661,WARN,Disabling MessageSender transmissions
1070256787,INFO,Completed analysis m: 5082 t: 1 e: 7
1070256814,INFO,Enabling MessageSender transmissions
1070306449,INFO,Starting analysis m: 5082 t: 1 e: 8
1070306723,WARN,Disabling MessageSender transmissions
1070307848,INFO,Completed analysis m: 5082 t: 1 e: 8
1070307872,INFO,Enabling MessageSender transmissions
1070352791,INFO,Max CNO changed from 50 to 47
1070357518,INFO,Starting analysis m: 5082 t: 1 e: 9
1070357800,WARN,Disabling MessageSender transmissions
1070358921,INFO,Completed analysis m: 5082 t: 1 e: 9
1070358943,INFO,Enabling MessageSender transmissions
1070408572,INFO,Starting analysis m: 5082 t: 1 e: 10
1070408847,WARN,Disabling MessageSender transmissions
1070409971,INFO,Completed analysis m: 5082 t: 1 e: 10
1070409994,INFO,Enabling MessageSender transmissions
1070459648,INFO,Starting analysis m: 5082 t: 1 e: 11
1070459924,WARN,Disabling MessageSender transmissions
1070461069,INFO,Completed analysis m: 5082 t: 1 e: 11
1070461091,INFO,Enabling MessageSender transmissions
1070479642,INFO,powerData | solV: 0.00
1070479663,INFO,powerData | solI: 0.00
1070479699,INFO,powerData | battV: 4.07
1070479720,INFO,powerData | battI: -0.06
1070479738,INFO,powerData | busV: 4.07
1070479759,INFO,powerData | busI: 0.06
1070479777,INFO,powerData | BQ status reg: 0
1070479798,INFO,powerData | Fault reg: 0
1070479816,INFO,powerData | Charge status: 0
1070479837,INFO,powerData | DPM status: 0
1070510704,INFO,Starting analysis m: 5082 t: 1 e: 12
1070510987,WARN,Disabling MessageSender transmissions
1070512105,INFO,Completed analysis m: 5082 t: 1 e: 12
1070512132,INFO,Enabling MessageSender transmissions
1070532317,INFO,Max CNO changed from 47 to 50
1070561771,INFO,Starting analysis m: 5082 t: 1 e: 13
1070562043,WARN,Disabling MessageSender transmissions
1070563172,INFO,Completed analysis m: 5082 t: 1 e: 13
1070563194,INFO,Enabling MessageSender transmissions
1070572210,INFO,Max CNO changed from 50 to 47
1070612852,INFO,Starting analysis m: 5082 t: 1 e: 14
1070613127,WARN,Disabling MessageSender transmissions
1070614276,INFO,Completed analysis m: 5082 t: 1 e: 14
1070614302,INFO,Enabling MessageSender transmissions
1070663911,INFO,Starting analysis m: 5082 t: 1 e: 15
1070664196,WARN,Disabling MessageSender transmissions
1070665310,INFO,Completed analysis m: 5082 t: 1 e: 15
1070665334,INFO,Enabling MessageSender transmissions
1070714974,INFO,Starting analysis m: 5082 t: 1 e: 16
1070715248,WARN,Disabling MessageSender transmissions
1070716375,INFO,Completed analysis m: 5082 t: 1 e: 16
1070716397,INFO,Enabling MessageSender transmissions
1070766039,INFO,Starting analysis m: 5082 t: 1 e: 17
1070766313,WARN,Disabling MessageSender transmissions
1070767439,INFO,Completed analysis m: 5082 t: 1 e: 17
1070767464,INFO,Enabling MessageSender transmissions
1070779652,INFO,powerData | solV: 0.00
1070779674,INFO,powerData | solI: 0.00
1070779693,INFO,powerData | battV: 4.08
1070779713,INFO,powerData | battI: -0.05
1070779731,INFO,powerData | busV: 4.07
1070779752,INFO,powerData | busI: 0.04
1070779772,INFO,powerData | BQ status reg: 0
1070779797,INFO,powerData | Fault reg: 0
1070779815,INFO,powerData | Charge status: 0
1070779836,INFO,powerData | DPM status: 0
1070791636,INFO,Max CNO changed from 47 to 50
1070817097,INFO,Starting analysis m: 5082 t: 1 e: 18
1070817380,WARN,Disabling MessageSender transmissions
1070818496,INFO,Completed analysis m: 5082 t: 1 e: 18
1070818521,INFO,Enabling MessageSender transmissions
1070868168,INFO,Starting analysis m: 5082 t: 1 e: 19
1070868445,WARN,Disabling MessageSender transmissions
1070869573,INFO,Completed analysis m: 5082 t: 1 e: 19
